Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Product rating count (product.metafields.reviews.rating_count),Closure type (product.metafields.shopify.closure-type),Color (product.metafields.shopify.color-pattern),Shoe features (product.metafields.shopify.shoe-features),Shoe size (product.metafields.shopify.shoe-size),Sneaker style (product.metafields.shopify.sneaker-style),Toe style (product.metafields.shopify.toe-style),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Rwanda,Price / Rwanda,Compare At Price / Rwanda,Status
untitled-apr4_03-04,,,,,,,,,40,,,Dark gray,,,,,"",0.0,shopify,5,deny,manual,28800,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
untitled-apr4_03-04,,,,,,,,,41,,,White,,,,,"",0.0,shopify,5,deny,manual,28800,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
untitled-apr4_03-04,,,,,,,,,41,,,Gray,,,,,"",0.0,shopify,5,deny,manual,28800,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
untitled-apr4_03-04,,,,,,,,,41,,,Dark gray,,,,,"",0.0,shopify,5,deny,manual,28800,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
untitled-apr4_03-04,,,,,,,,,42,,,White,,,,,"",0.0,shopify,5,deny,manual,28800,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
untitled-apr4_03-04,,,,,,,,,42,,,Gray,,,,,"",0.0,shopify,4,deny,manual,28800,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
untitled-apr4_03-04,,,,,,,,,42,,,Dark gray,,,,,"",0.0,shopify,5,deny,manual,28800,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
untitled-apr4_03-04,,,,,,,,,43,,,White,,,,,"",0.0,shopify,5,deny,manual,28800,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
untitled-apr4_03-04,,,,,,,,,43,,,Gray,,,,,"",0.0,shopify,5,deny,manual,28800,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
untitled-apr4_03-04,,,,,,,,,43,,,Dark gray,,,,,"",0.0,shopify,5,deny,manual,28800,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
untitled-apr4_03-04,,,,,,,,,39,,,White,,,,,"",0.0,shopify,5,deny,manual,28800,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
untitled-apr4_03-04,,,,,,,,,39,,,Gray,,,,,"",0.0,shopify,5,deny,manual,28800,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
untitled-apr4_03-04,,,,,,,,,39,,,Dark gray,,,,,"",0.0,shopify,5,deny,manual,28800,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
france-team-jersey,France Team jersey,<p></p>,iwanyu.store,,"","",true,Size,M,,Color,Blue,,,,,"",0.0,shopify,8,deny,manual,19000,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/cc4c8c4e8f44cea91caaa86b26cf4594.jpg?v=1746552774,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
france-team-jersey,,,,,,,,,M,,,White,,,,,"",0.0,shopify,8,deny,manual,19000,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/194964f1bad8bcb431680a38cccccee5.jpg?v=1746552774,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
france-team-jersey,,,,,,,,,L,,,Blue,,,,,"",0.0,shopify,8,deny,manual,19000,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
france-team-jersey,,,,,,,,,L,,,White,,,,,"",0.0,shopify,8,deny,manual,19000,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
france-team-jersey,,,,,,,,,XL,,,Blue,,,,,"",0.0,shopify,8,deny,manual,19000,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
france-team-jersey,,,,,,,,,XL,,,White,,,,,"",0.0,shopify,8,deny,manual,19000,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
france-team-jersey,,,,,,,,,XXL,,,Blue,,,,,"",0.0,shopify,8,deny,manual,19000,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
france-team-jersey,,,,,,,,,XXL,,,White,,,,,"",0.0,shopify,8,deny,manual,19000,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
tottenham-hotspurs-jersey,Tottenham hotspurs Jersey,<p></p>,iwanyu.store,,"","",true,Size,M,,Color,Blue,,,,,"",0.0,shopify,8,deny,manual,18600,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/bbd01afef591469f86461362e1db8623.jpg?v=1746552771,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
tottenham-hotspurs-jersey,,,,,,,,,M,,,White,,,,,"",0.0,shopify,8,deny,manual,18600,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/59d9a5edc7c41196e80d6e18bff11125.jpg?v=1746552771,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
tottenham-hotspurs-jersey,,,,,,,,,L,,,Blue,,,,,"",0.0,shopify,8,deny,manual,18600,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
tottenham-hotspurs-jersey,,,,,,,,,L,,,White,,,,,"",0.0,shopify,8,deny,manual,18600,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
tottenham-hotspurs-jersey,,,,,,,,,XL,,,Blue,,,,,"",0.0,shopify,8,deny,manual,18600,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
tottenham-hotspurs-jersey,,,,,,,,,XL,,,White,,,,,"",0.0,shopify,8,deny,manual,18600,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
tottenham-hotspurs-jersey,,,,,,,,,XXL,,,Blue,,,,,"",0.0,shopify,8,deny,manual,18600,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
tottenham-hotspurs-jersey,,,,,,,,,XXL,,,White,,,,,"",0.0,shopify,8,deny,manual,18600,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
chelsea-jersey,Chelsea Jersey,<p></p>,iwanyu.store,Uncategorized,"","",true,Size,M,,Color,Sky Bue,,,,,"",0.0,shopify,8,deny,manual,18300,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/download_7.jpg?v=1746552765,1,"",false,,rwanda,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
chelsea-jersey,,,,,,,,,M,,,Blue,,,,,"",0.0,shopify,8,deny,manual,18300,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/ae1ec9876a8709fe3b7687a951285b43.jpg?v=1746552765,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
chelsea-jersey,,,,,,,,,M,,,stripe Blue,,,,,"",0.0,shopify,8,deny,manual,18300,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/chelsea-20240.jpg?v=1746552765,3,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
chelsea-jersey,,,,,,,,,L,,,Sky Bue,,,,,"",0.0,shopify,8,deny,manual,18300,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/images_9_32eda87c-6d79-445f-a43c-8df65ad21172.jpg?v=1746552765,4,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
chelsea-jersey,,,,,,,,,L,,,Blue,,,,,"",0.0,shopify,8,deny,manual,18300,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/f02b1f9f6349af806c351225d849c205.jpg?v=1746552765,5,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
chelsea-jersey,,,,,,,,,L,,,stripe Blue,,,,,"",0.0,shopify,8,deny,manual,18300,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/e69c1ab10497a35c786e4d760802f868.jpg?v=1746552765,6,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
chelsea-jersey,,,,,,,,,XL,,,Sky Bue,,,,,"",0.0,shopify,8,deny,manual,18300,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
chelsea-jersey,,,,,,,,,XL,,,Blue,,,,,"",0.0,shopify,8,deny,manual,18300,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
chelsea-jersey,,,,,,,,,XL,,,stripe Blue,,,,,"",0.0,shopify,8,deny,manual,18300,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
chelsea-jersey,,,,,,,,,XXL,,,Sky Bue,,,,,"",0.0,shopify,8,deny,manual,18300,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
chelsea-jersey,,,,,,,,,XXL,,,Blue,,,,,"",0.0,shopify,8,deny,manual,18300,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
chelsea-jersey,,,,,,,,,XXL,,,stripe Blue,,,,,"",0.0,shopify,8,deny,manual,18300,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
manchester-city-jersey,Manchester city jersey,<p></p>,iwanyu.store,,"","",true,Size,M,,Color,Blue,,,,,"",0.0,shopify,6,deny,manual,18600,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/1daa6b7839eb4ec1bb8e79cee7097035.jpg?v=1746552755,1,"",false,,,,,,,,,,,,,,1,,,,,,,,kg,,,true,,,active
manchester-city-jersey,,,,,,,,,M,,,Black,,,,,"",0.0,shopify,6,deny,manual,18600,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/e14b4f0f6c650b7b9dbb5ef1cd0100c2.jpg?v=1746552755,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
manchester-city-jersey,,,,,,,,,L,,,Blue,,,,,"",0.0,shopify,6,deny,manual,18600,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/cd30ce7081dcbe65281d86271aeff405.jpg?v=1746552755,3,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
manchester-city-jersey,,,,,,,,,L,,,Black,,,,,"",0.0,shopify,6,deny,manual,18600,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/93a6a609ddd16ad302242037c9eff7d5.jpg?v=1746552755,4,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
manchester-city-jersey,,,,,,,,,XL,,,Blue,,,,,"",0.0,shopify,6,deny,manual,18600,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/9f3abeaff93758e1820876377669afaf.jpg?v=1746552755,5,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
manchester-city-jersey,,,,,,,,,XL,,,Black,,,,,"",0.0,shopify,6,deny,manual,18600,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
manchester-city-jersey,,,,,,,,,XXL,,,Blue,,,,,"",0.0,shopify,6,deny,manual,18600,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
manchester-city-jersey,,,,,,,,,XXL,,,Black,,,,,"",0.0,shopify,6,deny,manual,18600,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
inter-miami,Inter Miami jersey,<p></p>,iwanyu.store,,"","",true,Size,M,,Color,Black,,,,,"",0.0,shopify,7,deny,manual,18700,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/d288acb8855b3b45a252cd3ca5d8a9c2.jpg?v=1746552747,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
inter-miami,,,,,,,,,M,,,Pink,,,,,"",0.0,shopify,7,deny,manual,18700,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/c701122689bb5690b76bd7d1b8c845be.jpg?v=1746552747,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
inter-miami,,,,,,,,,L,,,Black,,,,,"",0.0,shopify,7,deny,manual,18700,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/e8f0f0ce8dd72f859e614e0ed25f8e08.jpg?v=1746552747,3,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
inter-miami,,,,,,,,,L,,,Pink,,,,,"",0.0,shopify,7,deny,manual,18700,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/6b17aae9b4893b07042ef6ebb7f83b43.jpg?v=1746552747,4,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
inter-miami,,,,,,,,,XL,,,Black,,,,,"",0.0,shopify,7,deny,manual,18700,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
inter-miami,,,,,,,,,XL,,,Pink,,,,,"",0.0,shopify,7,deny,manual,18700,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
inter-miami,,,,,,,,,XXL,,,Black,,,,,"",0.0,shopify,7,deny,manual,18700,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
inter-miami,,,,,,,,,XXL,,,Pink,,,,,"",0.0,shopify,7,deny,manual,18700,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
barcelona-jersey,Barcelona jersey,<p></p>,iwanyu.store,Uncategorized,"","",true,Size,M,,Color,Black,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/934e1b403436e622f7e9f472d924778c.jpg?v=1746552739,1,"",false,,rwanda,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
barcelona-jersey,,,,,,,,,M,,,Brown,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/58ddb9d9614c67c58575203aacf6b6c1.jpg?v=1746552739,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
barcelona-jersey,,,,,,,,,M,,,White,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/4ca90c16539a95925d03689bf8105ace.jpg?v=1746552739,3,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
barcelona-jersey,,,,,,,,,M,,,Blue&Red,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/5f0f009e9ee518caaf5ac532bacf1bf1.jpg?v=1746552739,4,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
barcelona-jersey,,,,,,,,,M,,,Purple,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/75cfbfeb94a549ce1d1e22f21a3ec38a.jpg?v=1746552739,5,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
barcelona-jersey,,,,,,,,,M,,,Yellow,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/5a5e783d702dc73a6a492a32f944b923.jpg?v=1746552739,6,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
barcelona-jersey,,,,,,,,,L,,,Black,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/76daf45c1f4f2bd7_original.webp?v=1746552739,7,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
barcelona-jersey,,,,,,,,,L,,,Brown,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/images_8_16e8456c-1719-4b9c-920d-2a461a0084f6.jpg?v=1746552740,8,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
barcelona-jersey,,,,,,,,,L,,,White,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
barcelona-jersey,,,,,,,,,L,,,Blue&Red,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
barcelona-jersey,,,,,,,,,L,,,Purple,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
barcelona-jersey,,,,,,,,,L,,,Yellow,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
barcelona-jersey,,,,,,,,,XL,,,Black,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
barcelona-jersey,,,,,,,,,XL,,,Brown,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
barcelona-jersey,,,,,,,,,XL,,,White,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
barcelona-jersey,,,,,,,,,XL,,,Blue&Red,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
barcelona-jersey,,,,,,,,,XL,,,Purple,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
barcelona-jersey,,,,,,,,,XL,,,Yellow,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
barcelona-jersey,,,,,,,,,XXL,,,Black,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
barcelona-jersey,,,,,,,,,XXL,,,Brown,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
barcelona-jersey,,,,,,,,,XXL,,,White,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
barcelona-jersey,,,,,,,,,XXL,,,Blue&Red,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
barcelona-jersey,,,,,,,,,XXL,,,Purple,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
barcelona-jersey,,,,,,,,,XXL,,,Yellow,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
al-nassr-jearsey,AL-NASSR jersey,<p></p>,iwanyu.store,Uncategorized,"","",true,Size,M,,Color,Yellow,,,,,"",0.0,shopify,8,deny,manual,18300,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/dd04c3a6dd4233dfe15971d4a6d1b2ad.jpg?v=1746552726,1,"",false,,rwanda,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
al-nassr-jearsey,,,,,,,,,M,,,Dark Blue,,,,,"",0.0,shopify,8,deny,manual,18300,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/326848e11895b7261f75217450fb2787.jpg?v=1746552726,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
al-nassr-jearsey,,,,,,,,,L,,,Yellow,,,,,"",0.0,shopify,8,deny,manual,18300,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/91e8efbc75c70f8ba6b8b28ffa5d34cb.jpg?v=1746552726,3,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
al-nassr-jearsey,,,,,,,,,L,,,Dark Blue,,,,,"",0.0,shopify,8,deny,manual,18300,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
al-nassr-jearsey,,,,,,,,,XL,,,Yellow,,,,,"",0.0,shopify,8,deny,manual,18300,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
al-nassr-jearsey,,,,,,,,,XL,,,Dark Blue,,,,,"",0.0,shopify,8,deny,manual,18300,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
al-nassr-jearsey,,,,,,,,,XXL,,,Yellow,,,,,"",0.0,shopify,8,deny,manual,18300,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
al-nassr-jearsey,,,,,,,,,XXL,,,Dark Blue,,,,,"",0.0,shopify,8,deny,manual,18300,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
real-madrid,Real madrid jersey,<p></p>,iwanyu.store,Sporting Goods,"","",true,Size,M,,Color,Black,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/71943f86c4a92ff02ed45077fe7b6cce.jpg?v=1746552720,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
real-madrid,,,,,,,,,M,,,Purple,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/2abf2cf18f18f17ea88dd9c8572b65bd.jpg?v=1746552720,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
real-madrid,,,,,,,,,M,,,White,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/46dba0c0e01a5edba7f1df247d8d25d5.jpg?v=1746552720,3,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
real-madrid,,,,,,,,,L,,,Black,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/eb2d7c721a1a3e78c59b23fe4aadb4d5.jpg?v=1746552720,4,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
real-madrid,,,,,,,,,L,,,Purple,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/533be0c5f20cf384e9f7a39b5a45876c.jpg?v=1746552720,5,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
real-madrid,,,,,,,,,L,,,White,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
real-madrid,,,,,,,,,XL,,,Black,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
real-madrid,,,,,,,,,XL,,,Purple,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
real-madrid,,,,,,,,,XL,,,White,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
real-madrid,,,,,,,,,XXL,,,Black,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
real-madrid,,,,,,,,,XXL,,,Purple,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
real-madrid,,,,,,,,,XXL,,,White,,,,,"",0.0,shopify,5,deny,manual,18600,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
liverpool-jersey,Liverpool jersey,<p></p>,iwanyu.store,Uncategorized,"","",true,Size,M,,Color,Red,,,,,"",0.0,shopify,5,deny,manual,18900,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/ebb2f022a48b07a08616e6c9061be52d.jpg?v=1746552712,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
liverpool-jersey,,,,,,,,,M,,,Green,,,,,"",0.0,shopify,5,deny,manual,18900,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/8d7e6d5680ff45e68698cb7c06ec8a94.jpg?v=1746552712,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
liverpool-jersey,,,,,,,,,M,,,Purple,,,,,"",0.0,shopify,5,deny,manual,18900,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/1228b38ccc8650f69e9c91d72edbb656.jpg?v=1746552712,3,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
liverpool-jersey,,,,,,,,,L,,,Red,,,,,"",0.0,shopify,5,deny,manual,18900,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
liverpool-jersey,,,,,,,,,L,,,Green,,,,,"",0.0,shopify,5,deny,manual,18900,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
liverpool-jersey,,,,,,,,,L,,,Purple,,,,,"",0.0,shopify,5,deny,manual,18900,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
liverpool-jersey,,,,,,,,,XL,,,Red,,,,,"",0.0,shopify,5,deny,manual,18900,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
liverpool-jersey,,,,,,,,,XL,,,Green,,,,,"",0.0,shopify,5,deny,manual,18900,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
liverpool-jersey,,,,,,,,,XL,,,Purple,,,,,"",0.0,shopify,5,deny,manual,18900,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
liverpool-jersey,,,,,,,,,XXL,,,Red,,,,,"",0.0,shopify,5,deny,manual,18900,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
liverpool-jersey,,,,,,,,,XXL,,,Green,,,,,"",0.0,shopify,5,deny,manual,18900,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
liverpool-jersey,,,,,,,,,XXL,,,Purple,,,,,"",0.0,shopify,5,deny,manual,18900,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
kwesa-collection,Kwesa collection,<p></p>,iwanyu.store,,"","",true,Size,M,,Color,Black,,,,,"",0.0,shopify,5,deny,manual,28200,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/6444cdd077890.jpg?v=1746552705,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
